Path,Emotion,Emotion_intensity,Gender
./archive/Actor_12/03-01-08-01-02-02-12.wav,0,1,female
./archive/Actor_13/03-01-01-01-01-01-13.wav,1,1,male
./archive/Actor_13/03-01-01-01-01-02-13.wav,1,1,male
./archive/Actor_13/03-01-01-01-02-01-13.wav,1,1,male
./archive/Actor_13/03-01-01-01-02-02-13.wav,1,1,male
./archive/Actor_13/03-01-02-01-01-01-13.wav,2,1,male
./archive/Actor_13/03-01-02-01-01-02-13.wav,2,1,male
./archive/Actor_13/03-01-02-01-02-01-13.wav,2,1,male
./archive/Actor_13/03-01-02-01-02-02-13.wav,2,1,male
./archive/Actor_13/03-01-03-01-01-01-13.wav,3,1,male
./archive/Actor_13/03-01-03-01-01-02-13.wav,3,1,male
./archive/Actor_13/03-01-03-01-02-01-13.wav,3,1,male
./archive/Actor_13/03-01-03-01-02-02-13.wav,3,1,male
./archive/Actor_13/03-01-04-01-01-01-13.wav,4,1,male
./archive/Actor_13/03-01-04-01-01-02-13.wav,4,1,male
./archive/Actor_13/03-01-04-01-02-01-13.wav,4,1,male
./archive/Actor_13/03-01-04-01-02-02-13.wav,4,1,male
./archive/Actor_13/03-01-05-01-01-01-13.wav,5,1,male
./archive/Actor_13/03-01-05-01-01-02-13.wav,5,1,male
./archive/Actor_13/03-01-05-01-02-01-13.wav,5,1,male
./archive/Actor_13/03-01-05-01-02-02-13.wav,5,1,male
./archive/Actor_13/03-01-06-01-01-01-13.wav,6,1,male
./archive/Actor_13/03-01-06-01-01-02-13.wav,6,1,male
./archive/Actor_13/03-01-06-01-02-01-13.wav,6,1,male
./archive/Actor_13/03-01-06-01-02-02-13.wav,6,1,male
./archive/Actor_13/03-01-07-01-01-01-13.wav,7,1,male
./archive/Actor_13/03-01-07-01-01-02-13.wav,7,1,male
./archive/Actor_13/03-01-07-01-02-01-13.wav,7,1,male
./archive/Actor_13/03-01-07-01-02-02-13.wav,7,1,male
./archive/Actor_13/03-01-08-01-01-01-13.wav,0,1,male
./archive/Actor_13/03-01-08-01-01-02-13.wav,0,1,male
./archive/Actor_13/03-01-08-01-02-01-13.wav,0,1,male
./archive/Actor_13/03-01-08-01-02-02-13.wav,0,1,male
./archive/Actor_14/03-01-01-01-01-01-14.wav,1,1,female
./archive/Actor_14/03-01-01-01-01-02-14.wav,1,1,female
./archive/Actor_14/03-01-01-01-02-01-14.wav,1,1,female
./archive/Actor_14/03-01-01-01-02-02-14.wav,1,1,female
./archive/Actor_14/03-01-02-01-01-01-14.wav,2,1,female
./archive/Actor_14/03-01-02-01-01-02-14.wav,2,1,female
./archive/Actor_14/03-01-02-01-02-01-14.wav,2,1,female
./archive/Actor_14/03-01-02-01-02-02-14.wav,2,1,female
./archive/Actor_14/03-01-03-01-01-01-14.wav,3,1,female
./archive/Actor_14/03-01-03-01-01-02-14.wav,3,1,female
./archive/Actor_14/03-01-03-01-02-01-14.wav,3,1,female
./archive/Actor_14/03-01-03-01-02-02-14.wav,3,1,female
./archive/Actor_14/03-01-04-01-01-01-14.wav,4,1,female
./archive/Actor_14/03-01-04-01-01-02-14.wav,4,1,female
./archive/Actor_14/03-01-04-01-02-01-14.wav,4,1,female
./archive/Actor_14/03-01-04-01-02-02-14.wav,4,1,female
./archive/Actor_14/03-01-05-01-01-01-14.wav,5,1,female
./archive/Actor_14/03-01-05-01-01-02-14.wav,5,1,female
./archive/Actor_14/03-01-05-01-02-01-14.wav,5,1,female
./archive/Actor_14/03-01-05-01-02-02-14.wav,5,1,female
./archive/Actor_14/03-01-06-01-01-01-14.wav,6,1,female
./archive/Actor_14/03-01-06-01-01-02-14.wav,6,1,female
./archive/Actor_14/03-01-06-01-02-01-14.wav,6,1,female
./archive/Actor_14/03-01-06-01-02-02-14.wav,6,1,female
./archive/Actor_14/03-01-07-01-01-01-14.wav,7,1,female
./archive/Actor_14/03-01-07-01-01-02-14.wav,7,1,female
./archive/Actor_14/03-01-07-01-02-01-14.wav,7,1,female
./archive/Actor_14/03-01-07-01-02-02-14.wav,7,1,female
./archive/Actor_14/03-01-08-01-01-01-14.wav,0,1,female
./archive/Actor_14/03-01-08-01-01-02-14.wav,0,1,female
./archive/Actor_14/03-01-08-01-02-01-14.wav,0,1,female
./archive/Actor_14/03-01-08-01-02-02-14.wav,0,1,female
./archive/Actor_15/03-01-01-01-01-01-15.wav,1,1,male
./archive/Actor_15/03-01-01-01-01-02-15.wav,1,1,male
./archive/Actor_15/03-01-01-01-02-01-15.wav,1,1,male
./archive/Actor_15/03-01-01-01-02-02-15.wav,1,1,male
./archive/Actor_15/03-01-02-01-01-01-15.wav,2,1,male
./archive/Actor_15/03-01-02-01-01-02-15.wav,2,1,male
./archive/Actor_15/03-01-02-01-02-01-15.wav,2,1,male
./archive/Actor_15/03-01-02-01-02-02-15.wav,2,1,male
./archive/Actor_15/03-01-03-01-01-01-15.wav,3,1,male
./archive/Actor_15/03-01-03-01-01-02-15.wav,3,1,male
./archive/Actor_15/03-01-03-01-02-01-15.wav,3,1,male
./archive/Actor_15/03-01-03-01-02-02-15.wav,3,1,male
./archive/Actor_15/03-01-04-01-01-01-15.wav,4,1,male
./archive/Actor_15/03-01-04-01-01-02-15.wav,4,1,male
./archive/Actor_15/03-01-04-01-02-01-15.wav,4,1,male
./archive/Actor_15/03-01-04-01-02-02-15.wav,4,1,male
./archive/Actor_15/03-01-05-01-01-01-15.wav,5,1,male
./archive/Actor_15/03-01-05-01-01-02-15.wav,5,1,male
./archive/Actor_15/03-01-05-01-02-01-15.wav,5,1,male
./archive/Actor_15/03-01-05-01-02-02-15.wav,5,1,male
./archive/Actor_15/03-01-06-01-01-01-15.wav,6,1,male
./archive/Actor_15/03-01-06-01-01-02-15.wav,6,1,male
./archive/Actor_15/03-01-06-01-02-01-15.wav,6,1,male
./archive/Actor_15/03-01-06-01-02-02-15.wav,6,1,male
./archive/Actor_15/03-01-07-01-01-01-15.wav,7,1,male
./archive/Actor_15/03-01-07-01-01-02-15.wav,7,1,male
./archive/Actor_15/03-01-07-01-02-01-15.wav,7,1,male
./archive/Actor_15/03-01-07-01-02-02-15.wav,7,1,male
./archive/Actor_15/03-01-08-01-01-01-15.wav,0,1,male
./archive/Actor_15/03-01-08-01-01-02-15.wav,0,1,male
./archive/Actor_15/03-01-08-01-02-01-15.wav,0,1,male
./archive/Actor_15/03-01-08-01-02-02-15.wav,0,1,male
./archive/Actor_16/03-01-01-01-01-01-16.wav,1,1,female
./archive/Actor_16/03-01-01-01-01-02-16.wav,1,1,female
./archive/Actor_16/03-01-01-01-02-01-16.wav,1,1,female
./archive/Actor_16/03-01-01-01-02-02-16.wav,1,1,female
./archive/Actor_16/03-01-02-01-01-01-16.wav,2,1,female
./archive/Actor_16/03-01-02-01-01-02-16.wav,2,1,female
./archive/Actor_16/03-01-02-01-02-01-16.wav,2,1,female
./archive/Actor_16/03-01-02-01-02-02-16.wav,2,1,female
./archive/Actor_16/03-01-03-01-01-01-16.wav,3,1,female
./archive/Actor_16/03-01-03-01-01-02-16.wav,3,1,female
./archive/Actor_16/03-01-03-01-02-01-16.wav,3,1,female
./archive/Actor_16/03-01-03-01-02-02-16.wav,3,1,female
./archive/Actor_16/03-01-04-01-01-01-16.wav,4,1,female
./archive/Actor_16/03-01-04-01-01-02-16.wav,4,1,female
./archive/Actor_16/03-01-04-01-02-01-16.wav,4,1,female
./archive/Actor_16/03-01-04-01-02-02-16.wav,4,1,female
./archive/Actor_16/03-01-05-01-01-01-16.wav,5,1,female
./archive/Actor_16/03-01-05-01-01-02-16.wav,5,1,female
./archive/Actor_16/03-01-05-01-02-01-16.wav,5,1,female
./archive/Actor_16/03-01-05-01-02-02-16.wav,5,1,female
./archive/Actor_16/03-01-06-01-01-01-16.wav,6,1,female
./archive/Actor_16/03-01-06-01-01-02-16.wav,6,1,female
./archive/Actor_16/03-01-06-01-02-01-16.wav,6,1,female
./archive/Actor_16/03-01-06-01-02-02-16.wav,6,1,female
./archive/Actor_16/03-01-07-01-01-01-16.wav,7,1,female
./archive/Actor_16/03-01-07-01-01-02-16.wav,7,1,female
./archive/Actor_16/03-01-07-01-02-01-16.wav,7,1,female
./archive/Actor_16/03-01-07-01-02-02-16.wav,7,1,female
./archive/Actor_16/03-01-08-01-01-01-16.wav,0,1,female
./archive/Actor_16/03-01-08-01-01-02-16.wav,0,1,female
./archive/Actor_16/03-01-08-01-02-01-16.wav,0,1,female
./archive/Actor_16/03-01-08-01-02-02-16.wav,0,1,female
./archive/Actor_17/03-01-01-01-01-01-17.wav,1,1,male
./archive/Actor_17/03-01-01-01-01-02-17.wav,1,1,male
./archive/Actor_17/03-01-01-01-02-01-17.wav,1,1,male
./archive/Actor_17/03-01-01-01-02-02-17.wav,1,1,male
./archive/Actor_17/03-01-02-01-01-01-17.wav,2,1,male
./archive/Actor_17/03-01-02-01-01-02-17.wav,2,1,male
./archive/Actor_17/03-01-02-01-02-01-17.wav,2,1,male
./archive/Actor_17/03-01-02-01-02-02-17.wav,2,1,male
./archive/Actor_17/03-01-03-01-01-01-17.wav,3,1,male
./archive/Actor_17/03-01-03-01-01-02-17.wav,3,1,male
./archive/Actor_17/03-01-03-01-02-01-17.wav,3,1,male
./archive/Actor_17/03-01-03-01-02-02-17.wav,3,1,male
./archive/Actor_17/03-01-04-01-01-01-17.wav,4,1,male
./archive/Actor_17/03-01-04-01-01-02-17.wav,4,1,male
./archive/Actor_17/03-01-04-01-02-01-17.wav,4,1,male
./archive/Actor_17/03-01-04-01-02-02-17.wav,4,1,male
./archive/Actor_17/03-01-05-01-01-01-17.wav,5,1,male
./archive/Actor_17/03-01-05-01-01-02-17.wav,5,1,male
./archive/Actor_17/03-01-05-01-02-01-17.wav,5,1,male
./archive/Actor_17/03-01-05-01-02-02-17.wav,5,1,male
./archive/Actor_17/03-01-06-01-01-01-17.wav,6,1,male
./archive/Actor_17/03-01-06-01-01-02-17.wav,6,1,male
./archive/Actor_17/03-01-06-01-02-01-17.wav,6,1,male
./archive/Actor_17/03-01-06-01-02-02-17.wav,6,1,male
./archive/Actor_17/03-01-07-01-01-01-17.wav,7,1,male
./archive/Actor_17/03-01-07-01-01-02-17.wav,7,1,male
./archive/Actor_17/03-01-07-01-02-01-17.wav,7,1,male
./archive/Actor_17/03-01-07-01-02-02-17.wav,7,1,male
./archive/Actor_17/03-01-08-01-01-01-17.wav,0,1,male
./archive/Actor_17/03-01-08-01-01-02-17.wav,0,1,male
./archive/Actor_17/03-01-08-01-02-01-17.wav,0,1,male
./archive/Actor_17/03-01-08-01-02-02-17.wav,0,1,male
./archive/Actor_18/03-01-01-01-01-01-18.wav,1,1,female
./archive/Actor_18/03-01-01-01-01-02-18.wav,1,1,female
./archive/Actor_18/03-01-01-01-02-01-18.wav,1,1,female
./archive/Actor_18/03-01-01-01-02-02-18.wav,1,1,female
./archive/Actor_18/03-01-02-01-01-01-18.wav,2,1,female
./archive/Actor_18/03-01-02-01-01-02-18.wav,2,1,female
./archive/Actor_18/03-01-02-01-02-01-18.wav,2,1,female
./archive/Actor_18/03-01-02-01-02-02-18.wav,2,1,female
./archive/Actor_18/03-01-03-01-01-01-18.wav,3,1,female
./archive/Actor_18/03-01-03-01-01-02-18.wav,3,1,female
./archive/Actor_18/03-01-03-01-02-01-18.wav,3,1,female
./archive/Actor_18/03-01-03-01-02-02-18.wav,3,1,female
./archive/Actor_18/03-01-04-01-01-01-18.wav,4,1,female
./archive/Actor_18/03-01-04-01-01-02-18.wav,4,1,female
./archive/Actor_18/03-01-04-01-02-01-18.wav,4,1,female
./archive/Actor_18/03-01-04-01-02-02-18.wav,4,1,female
./archive/Actor_18/03-01-05-01-01-01-18.wav,5,1,female
./archive/Actor_18/03-01-05-01-01-02-18.wav,5,1,female
./archive/Actor_18/03-01-05-01-02-01-18.wav,5,1,female
./archive/Actor_18/03-01-05-01-02-02-18.wav,5,1,female
./archive/Actor_18/03-01-06-01-01-01-18.wav,6,1,female
./archive/Actor_18/03-01-06-01-01-02-18.wav,6,1,female
./archive/Actor_18/03-01-06-01-02-01-18.wav,6,1,female
./archive/Actor_18/03-01-06-01-02-02-18.wav,6,1,female
./archive/Actor_18/03-01-07-01-01-01-18.wav,7,1,female
./archive/Actor_18/03-01-07-01-01-02-18.wav,7,1,female
./archive/Actor_18/03-01-07-01-02-01-18.wav,7,1,female
./archive/Actor_18/03-01-07-01-02-02-18.wav,7,1,female
./archive/Actor_18/03-01-08-01-01-01-18.wav,0,1,female
./archive/Actor_18/03-01-08-01-01-02-18.wav,0,1,female
./archive/Actor_18/03-01-08-01-02-01-18.wav,0,1,female
./archive/Actor_18/03-01-08-01-02-02-18.wav,0,1,female
./archive/Actor_19/03-01-01-01-01-01-19.wav,1,1,male
./archive/Actor_19/03-01-01-01-01-02-19.wav,1,1,male
./archive/Actor_19/03-01-01-01-02-01-19.wav,1,1,male
./archive/Actor_19/03-01-01-01-02-02-19.wav,1,1,male
./archive/Actor_19/03-01-02-01-01-01-19.wav,2,1,male
./archive/Actor_19/03-01-02-01-01-02-19.wav,2,1,male
./archive/Actor_19/03-01-02-01-02-01-19.wav,2,1,male
./archive/Actor_19/03-01-02-01-02-02-19.wav,2,1,male
./archive/Actor_19/03-01-03-01-01-01-19.wav,3,1,male
./archive/Actor_19/03-01-03-01-01-02-19.wav,3,1,male
./archive/Actor_19/03-01-03-01-02-01-19.wav,3,1,male
./archive/Actor_19/03-01-03-01-02-02-19.wav,3,1,male
./archive/Actor_19/03-01-04-01-01-01-19.wav,4,1,male
./archive/Actor_19/03-01-04-01-01-02-19.wav,4,1,male
./archive/Actor_19/03-01-04-01-02-01-19.wav,4,1,male
./archive/Actor_19/03-01-04-01-02-02-19.wav,4,1,male
./archive/Actor_19/03-01-05-01-01-01-19.wav,5,1,male
./archive/Actor_19/03-01-05-01-01-02-19.wav,5,1,male
./archive/Actor_19/03-01-05-01-02-01-19.wav,5,1,male
./archive/Actor_19/03-01-05-01-02-02-19.wav,5,1,male
./archive/Actor_19/03-01-06-01-01-01-19.wav,6,1,male
./archive/Actor_19/03-01-06-01-01-02-19.wav,6,1,male
./archive/Actor_19/03-01-06-01-02-01-19.wav,6,1,male
./archive/Actor_19/03-01-06-01-02-02-19.wav,6,1,male
./archive/Actor_19/03-01-07-01-01-01-19.wav,7,1,male
./archive/Actor_19/03-01-07-01-01-02-19.wav,7,1,male
./archive/Actor_19/03-01-07-01-02-01-19.wav,7,1,male
./archive/Actor_19/03-01-07-01-02-02-19.wav,7,1,male
./archive/Actor_19/03-01-08-01-01-01-19.wav,0,1,male
./archive/Actor_19/03-01-08-01-01-02-19.wav,0,1,male
./archive/Actor_19/03-01-08-01-02-01-19.wav,0,1,male
./archive/Actor_19/03-01-08-01-02-02-19.wav,0,1,male
./archive/Actor_20/03-01-01-01-01-01-20.wav,1,1,female
./archive/Actor_20/03-01-01-01-01-02-20.wav,1,1,female
./archive/Actor_20/03-01-01-01-02-01-20.wav,1,1,female
./archive/Actor_20/03-01-01-01-02-02-20.wav,1,1,female
./archive/Actor_20/03-01-02-01-01-01-20.wav,2,1,female
./archive/Actor_20/03-01-02-01-01-02-20.wav,2,1,female
./archive/Actor_20/03-01-02-01-02-01-20.wav,2,1,female
./archive/Actor_20/03-01-02-01-02-02-20.wav,2,1,female
./archive/Actor_20/03-01-03-01-01-01-20.wav,3,1,female
./archive/Actor_20/03-01-03-01-01-02-20.wav,3,1,female
./archive/Actor_20/03-01-03-01-02-01-20.wav,3,1,female
./archive/Actor_20/03-01-03-01-02-02-20.wav,3,1,female
./archive/Actor_20/03-01-04-01-01-01-20.wav,4,1,female
./archive/Actor_20/03-01-04-01-01-02-20.wav,4,1,female
./archive/Actor_20/03-01-04-01-02-01-20.wav,4,1,female
./archive/Actor_20/03-01-04-01-02-02-20.wav,4,1,female
./archive/Actor_20/03-01-05-01-01-01-20.wav,5,1,female
./archive/Actor_20/03-01-05-01-01-02-20.wav,5,1,female
./archive/Actor_20/03-01-05-01-02-01-20.wav,5,1,female
./archive/Actor_20/03-01-05-01-02-02-20.wav,5,1,female
./archive/Actor_20/03-01-06-01-01-01-20.wav,6,1,female
./archive/Actor_20/03-01-06-01-01-02-20.wav,6,1,female
./archive/Actor_20/03-01-06-01-02-01-20.wav,6,1,female
./archive/Actor_20/03-01-06-01-02-02-20.wav,6,1,female
./archive/Actor_20/03-01-07-01-01-01-20.wav,7,1,female
./archive/Actor_20/03-01-07-01-01-02-20.wav,7,1,female
./archive/Actor_20/03-01-07-01-02-01-20.wav,7,1,female
./archive/Actor_20/03-01-07-01-02-02-20.wav,7,1,female
./archive/Actor_20/03-01-08-01-01-01-20.wav,0,1,female
./archive/Actor_20/03-01-08-01-01-02-20.wav,0,1,female
./archive/Actor_20/03-01-08-01-02-01-20.wav,0,1,female
./archive/Actor_20/03-01-08-01-02-02-20.wav,0,1,female
./archive/Actor_21/03-01-01-01-01-01-21.wav,1,1,male
./archive/Actor_21/03-01-01-01-01-02-21.wav,1,1,male
./archive/Actor_21/03-01-01-01-02-01-21.wav,1,1,male
./archive/Actor_21/03-01-01-01-02-02-21.wav,1,1,male
./archive/Actor_21/03-01-02-01-01-01-21.wav,2,1,male
./archive/Actor_21/03-01-02-01-01-02-21.wav,2,1,male
./archive/Actor_21/03-01-02-01-02-01-21.wav,2,1,male
./archive/Actor_21/03-01-02-01-02-02-21.wav,2,1,male
./archive/Actor_21/03-01-03-01-01-01-21.wav,3,1,male
./archive/Actor_21/03-01-03-01-01-02-21.wav,3,1,male
./archive/Actor_21/03-01-03-01-02-01-21.wav,3,1,male
./archive/Actor_21/03-01-03-01-02-02-21.wav,3,1,male
./archive/Actor_21/03-01-04-01-01-01-21.wav,4,1,male
./archive/Actor_21/03-01-04-01-01-02-21.wav,4,1,male
./archive/Actor_21/03-01-04-01-02-01-21.wav,4,1,male
./archive/Actor_21/03-01-04-01-02-02-21.wav,4,1,male
./archive/Actor_21/03-01-05-01-01-01-21.wav,5,1,male
./archive/Actor_21/03-01-05-01-01-02-21.wav,5,1,male
./archive/Actor_21/03-01-05-01-02-01-21.wav,5,1,male
./archive/Actor_21/03-01-05-01-02-02-21.wav,5,1,male
./archive/Actor_21/03-01-06-01-01-01-21.wav,6,1,male
./archive/Actor_21/03-01-06-01-01-02-21.wav,6,1,male
./archive/Actor_21/03-01-06-01-02-01-21.wav,6,1,male
./archive/Actor_21/03-01-06-01-02-02-21.wav,6,1,male
./archive/Actor_21/03-01-07-01-01-01-21.wav,7,1,male
./archive/Actor_21/03-01-07-01-01-02-21.wav,7,1,male
./archive/Actor_21/03-01-07-01-02-01-21.wav,7,1,male
./archive/Actor_21/03-01-07-01-02-02-21.wav,7,1,male
./archive/Actor_21/03-01-08-01-01-01-21.wav,0,1,male
./archive/Actor_21/03-01-08-01-01-02-21.wav,0,1,male
./archive/Actor_21/03-01-08-01-02-01-21.wav,0,1,male
./archive/Actor_21/03-01-08-01-02-02-21.wav,0,1,male
./archive/Actor_22/03-01-01-01-01-01-22.wav,1,1,female
./archive/Actor_22/03-01-01-01-01-02-22.wav,1,1,female
./archive/Actor_22/03-01-01-01-02-01-22.wav,1,1,female
./archive/Actor_22/03-01-01-01-02-02-22.wav,1,1,female
./archive/Actor_22/03-01-02-01-01-01-22.wav,2,1,female
./archive/Actor_22/03-01-02-01-01-02-22.wav,2,1,female
./archive/Actor_22/03-01-02-01-02-01-22.wav,2,1,female
./archive/Actor_22/03-01-02-01-02-02-22.wav,2,1,female
./archive/Actor_22/03-01-03-01-01-01-22.wav,3,1,female
./archive/Actor_22/03-01-03-01-01-02-22.wav,3,1,female
./archive/Actor_22/03-01-03-01-02-01-22.wav,3,1,female
./archive/Actor_22/03-01-03-01-02-02-22.wav,3,1,female
./archive/Actor_22/03-01-04-01-01-01-22.wav,4,1,female
./archive/Actor_22/03-01-04-01-01-02-22.wav,4,1,female
./archive/Actor_22/03-01-04-01-02-01-22.wav,4,1,female
./archive/Actor_22/03-01-04-01-02-02-22.wav,4,1,female
./archive/Actor_22/03-01-05-01-01-01-22.wav,5,1,female
./archive/Actor_22/03-01-05-01-01-02-22.wav,5,1,female
./archive/Actor_22/03-01-05-01-02-01-22.wav,5,1,female
./archive/Actor_22/03-01-05-01-02-02-22.wav,5,1,female
./archive/Actor_22/03-01-06-01-01-01-22.wav,6,1,female
./archive/Actor_22/03-01-06-01-01-02-22.wav,6,1,female
./archive/Actor_22/03-01-06-01-02-01-22.wav,6,1,female
./archive/Actor_22/03-01-06-01-02-02-22.wav,6,1,female
./archive/Actor_22/03-01-07-01-01-01-22.wav,7,1,female
./archive/Actor_22/03-01-07-01-01-02-22.wav,7,1,female
./archive/Actor_22/03-01-07-01-02-01-22.wav,7,1,female
./archive/Actor_22/03-01-07-01-02-02-22.wav,7,1,female
./archive/Actor_22/03-01-08-01-01-01-22.wav,0,1,female
./archive/Actor_22/03-01-08-01-01-02-22.wav,0,1,female
./archive/Actor_22/03-01-08-01-02-01-22.wav,0,1,female
./archive/Actor_22/03-01-08-01-02-02-22.wav,0,1,female
./archive/Actor_23/03-01-01-01-01-01-23.wav,1,1,male
./archive/Actor_23/03-01-01-01-01-02-23.wav,1,1,male
./archive/Actor_23/03-01-01-01-02-01-23.wav,1,1,male
./archive/Actor_23/03-01-01-01-02-02-23.wav,1,1,male
./archive/Actor_23/03-01-02-01-01-01-23.wav,2,1,male
./archive/Actor_23/03-01-02-01-01-02-23.wav,2,1,male
./archive/Actor_23/03-01-02-01-02-01-23.wav,2,1,male
./archive/Actor_23/03-01-02-01-02-02-23.wav,2,1,male
./archive/Actor_23/03-01-03-01-01-01-23.wav,3,1,male
./archive/Actor_23/03-01-03-01-01-02-23.wav,3,1,male
./archive/Actor_23/03-01-03-01-02-01-23.wav,3,1,male
./archive/Actor_23/03-01-03-01-02-02-23.wav,3,1,male
./archive/Actor_23/03-01-04-01-01-01-23.wav,4,1,male
./archive/Actor_23/03-01-04-01-01-02-23.wav,4,1,male
./archive/Actor_23/03-01-04-01-02-01-23.wav,4,1,male
./archive/Actor_23/03-01-04-01-02-02-23.wav,4,1,male
./archive/Actor_23/03-01-05-01-01-01-23.wav,5,1,male
./archive/Actor_23/03-01-05-01-01-02-23.wav,5,1,male
./archive/Actor_23/03-01-05-01-02-01-23.wav,5,1,male
./archive/Actor_23/03-01-05-01-02-02-23.wav,5,1,male
./archive/Actor_23/03-01-06-01-01-01-23.wav,6,1,male
./archive/Actor_23/03-01-06-01-01-02-23.wav,6,1,male
./archive/Actor_23/03-01-06-01-02-01-23.wav,6,1,male
./archive/Actor_23/03-01-06-01-02-02-23.wav,6,1,male
./archive/Actor_23/03-01-07-01-01-01-23.wav,7,1,male
./archive/Actor_23/03-01-07-01-01-02-23.wav,7,1,male
./archive/Actor_23/03-01-07-01-02-01-23.wav,7,1,male
./archive/Actor_23/03-01-07-01-02-02-23.wav,7,1,male
./archive/Actor_23/03-01-08-01-01-01-23.wav,0,1,male
./archive/Actor_23/03-01-08-01-01-02-23.wav,0,1,male
./archive/Actor_23/03-01-08-01-02-01-23.wav,0,1,male
./archive/Actor_23/03-01-08-01-02-02-23.wav,0,1,male
./archive/Actor_24/03-01-01-01-01-01-24.wav,1,1,female
./archive/Actor_24/03-01-01-01-01-02-24.wav,1,1,female
./archive/Actor_24/03-01-01-01-02-01-24.wav,1,1,female
./archive/Actor_24/03-01-01-01-02-02-24.wav,1,1,female
./archive/Actor_24/03-01-02-01-01-01-24.wav,2,1,female
./archive/Actor_24/03-01-02-01-01-02-24.wav,2,1,female
./archive/Actor_24/03-01-02-01-02-01-24.wav,2,1,female
./archive/Actor_24/03-01-02-01-02-02-24.wav,2,1,female
./archive/Actor_24/03-01-03-01-01-01-24.wav,3,1,female
./archive/Actor_24/03-01-03-01-01-02-24.wav,3,1,female
./archive/Actor_24/03-01-03-01-02-01-24.wav,3,1,female
./archive/Actor_24/03-01-03-01-02-02-24.wav,3,1,female
./archive/Actor_24/03-01-04-01-01-01-24.wav,4,1,female
./archive/Actor_24/03-01-04-01-01-02-24.wav,4,1,female
./archive/Actor_24/03-01-04-01-02-01-24.wav,4,1,female
./archive/Actor_24/03-01-04-01-02-02-24.wav,4,1,female
./archive/Actor_24/03-01-05-01-01-01-24.wav,5,1,female
./archive/Actor_24/03-01-05-01-01-02-24.wav,5,1,female
./archive/Actor_24/03-01-05-01-02-01-24.wav,5,1,female
./archive/Actor_24/03-01-05-01-02-02-24.wav,5,1,female
./archive/Actor_24/03-01-06-01-01-01-24.wav,6,1,female
./archive/Actor_24/03-01-06-01-01-02-24.wav,6,1,female
./archive/Actor_24/03-01-06-01-02-01-24.wav,6,1,female
./archive/Actor_24/03-01-06-01-02-02-24.wav,6,1,female
./archive/Actor_24/03-01-07-01-01-01-24.wav,7,1,female
./archive/Actor_24/03-01-07-01-01-02-24.wav,7,1,female
./archive/Actor_24/03-01-07-01-02-01-24.wav,7,1,female
./archive/Actor_24/03-01-07-01-02-02-24.wav,7,1,female
./archive/Actor_24/03-01-08-01-01-01-24.wav,0,1,female
./archive/Actor_24/03-01-08-01-01-02-24.wav,0,1,female
./archive/Actor_24/03-01-08-01-02-01-24.wav,0,1,female
./archive/Actor_24/03-01-08-01-02-02-24.wav,0,1,female
